Gauss
0.06415047745045169, 0.14353015640282712, 0.214965069092656, 0.285582889428621, 0.3570857857915401, 0.42859009442676643, 0.500004089136555, 0.571426291375619, 0.6428569370405249, 0.714285965639964, 0.7857142834426127, 0.8571428317416033, 0.9285714311517792, 1.0000000023496098, 1.0714285709483797, 1.142857142662137, 1.214285714352675, 1.2857142857279638, 1.3571428571347697, 1.428571428570783, 1.5000000000008837, 1.5714285714285552, 1.6428571428570544, 1.7142857142857246, 1.785714285714294, 1.8571428571428554, 1.9285714285714282, 2.0000000000000004, 2.0714285714285716, 2.142857142857143, 2.2142857142857144, 2.2857142857142856, 2.357142857142857, 2.428571428571429, 2.5000000000000004, 2.571428571428572, 2.642857142857143, 2.7142857142857135, 2.7857142857142865, 2.8571428571428577, 2.9285714285714284, 2.999999999999999, 3.0714285714285725, 3.1428571428571432, 3.2142857142857144, 3.2857142857142856, 3.357142857142857, 3.428571428571429, 3.5000000000000004, 3.571428571428571, 3.642857142857143, 3.7142857142857153, 3.785714285714286, 3.8571428571428568, 3.9285714285714293, 4, 4.071428571428571, 4.142857142857143, 4.214285714285714, 4.285714285714286, 4.357142857142857, 4.42857142857143, 4.5, 4.571428571428571, 4.642857142857143, 4.714285714285714, 4.785714285714286, 4.857142857142857, 4.928571428571428, 5.000000000000004, 5.071428571428572, 5.14285714285711, 5.214285714285734, 5.285714285714592, 5.357142857142376, 5.4285714285688655, 5.500000000007047, 5.571428571447333, 5.642857142770963, 5.714285714179786, 5.785714286656206, 5.857142857327654, 5.92857141915954, 6.000000006727936, 6.071428657692808, 6.1428569985406325, 6.214284998643826, 6.2857163515291035, 6.357148005799196, 6.428546481725325, 6.499972110109781, 6.571698715308674, 6.642885696068983, 6.711608559009173, 6.787863654882553, 6.881466343648047, 6.885402852448278, 6.800461497179525, 7.676179979807086, 8.55233585230134
LU
0.06415047745045169, 0.14353015640282712, 0.21496506909265603, 0.285582889428621, 0.3570857857915401, 0.42859009442676643, 0.500004089136555, 0.571426291375619, 0.6428569370405249, 0.7142859656399637, 0.7857142834426127, 0.8571428317416037, 0.9285714311517792, 1.0000000023496098, 1.0714285709483797, 1.142857142662137, 1.214285714352675, 1.2857142857279638, 1.3571428571347697, 1.428571428570783, 1.5000000000008837, 1.5714285714285556, 1.6428571428570544, 1.7142857142857242, 1.785714285714294, 1.8571428571428557, 1.9285714285714282, 2.0000000000000004, 2.0714285714285716, 2.142857142857143, 2.2142857142857144, 2.2857142857142856, 2.357142857142857, 2.428571428571429, 2.5000000000000004, 2.5714285714285716, 2.642857142857143, 2.7142857142857144, 2.7857142857142856, 2.8571428571428577, 2.9285714285714284, 3.0000000000000004, 3.0714285714285716, 3.1428571428571432, 3.2142857142857144, 3.2857142857142856, 3.357142857142857, 3.428571428571429, 3.5000000000000004, 3.571428571428571, 3.642857142857143, 3.7142857142857153, 3.785714285714286, 3.8571428571428568, 3.9285714285714284, 4.000000000000001, 4.071428571428571, 4.142857142857143, 4.214285714285714, 4.285714285714286, 4.357142857142858, 4.428571428571429, 4.5, 4.571428571428571, 4.642857142857143, 4.714285714285714, 4.785714285714286, 4.857142857142857, 4.928571428571429, 5.0000000000000036, 5.071428571428572, 5.14285714285711, 5.214285714285735, 5.285714285714592, 5.357142857142376, 5.428571428568865, 5.500000000007047, 5.571428571447335, 5.642857142770963, 5.714285714179784, 5.785714286656207, 5.857142857327654, 5.92857141915954, 6.000000006727937, 6.071428657692806, 6.142856998540633, 6.214284998643826, 6.285716351529102, 6.357148005799196, 6.428546481725325, 6.499972110109782, 6.571698715308674, 6.642885696068982, 6.711608559009175, 6.787863654882553, 6.881466343648047, 6.885402852448278, 6.800461497179525, 7.676179979807086, 8.55233585230134
Jacobi
0.06415047745045123, 0.14353015640282638, 0.21496506909265492, 0.2855828894286196, 0.35708578579153843, 0.42859009442676443, 0.5000040891365526, 0.5714262913756162, 0.6428569370405219, 0.7142859656399606, 0.7857142834426092, 0.8571428317415993, 0.9285714311517751, 1.0000000023496054, 1.0714285709483748, 1.1428571426621317, 1.2142857143526693, 1.2857142857279575, 1.3571428571347632, 1.4285714285707762, 1.5000000000008769, 1.571428571428548, 1.6428571428570464, 1.714285714285716, 1.7857142857142854, 1.8571428571428465, 1.9285714285714186, 1.9999999999999907, 2.0714285714285614, 2.1428571428571326, 2.2142857142857038, 2.285714285714275, 2.357142857142846, 2.4285714285714173, 2.499999999999988, 2.5714285714285596, 2.6428571428571304, 2.7142857142857015, 2.7857142857142727, 2.8571428571428434, 2.9285714285714146, 2.999999999999986, 3.0714285714285565, 3.142857142857128, 3.214285714285699, 3.2857142857142705, 3.357142857142841, 3.428571428571412, 3.4999999999999836, 3.5714285714285543, 3.642857142857126, 3.7142857142856966, 3.785714285714268, 3.857142857142839, 3.92857142857141, 3.9999999999999813, 4.0714285714285525, 4.142857142857123, 4.214285714285694, 4.285714285714265, 4.357142857142837, 4.4285714285714075, 4.499999999999979, 4.57142857142855, 4.64285714285712, 4.714285714285692, 4.785714285714263, 4.857142857142835, 4.928571428571405, 4.9999999999999805, 5.071428571428548, 5.1428571428570855, 5.214285714285711, 5.285714285714566, 5.357142857142351, 5.42857142856884, 5.50000000000702, 5.571428571447308, 5.6428571427709375, 5.714285714179757, 5.78571428665618, 5.857142857327627, 5.928571419159513, 6.000000006727911, 6.07142865769278, 6.142856998540607, 6.214284998643802, 6.285716351529078, 6.357148005799173, 6.428546481725303, 6.499972110109761, 6.571698715308654, 6.642885696068964, 6.711608559009159, 6.787863654882537, 6.881466343648034, 6.885402852448268, 6.800461497179517, 7.676179979807079, 8.552335852301336
Seidel
0.06415047745045654, 0.14353015640283148, 0.21496506909266017, 0.28558288942862536, 0.35708578579154465, 0.4285900944267711, 0.5000040891365597, 0.5714262913756237, 0.6428569370405299, 0.714285965639969, 0.7857142834426181, 0.8571428317416088, 0.9285714311517846, 1.0000000023496156, 1.0714285709483855, 1.1428571426621432, 1.2142857143526808, 1.2857142857279693, 1.3571428571347757, 1.428571428570789, 1.50000000000089, 1.5714285714285618, 1.642857142857061, 1.7142857142857308, 1.7857142857143007, 1.8571428571428623, 1.9285714285714348, 2.000000000000007, 2.071428571428579, 2.1428571428571503, 2.2142857142857215, 2.285714285714293, 2.357142857142865, 2.4285714285714364, 2.500000000000008, 2.571428571428579, 2.6428571428571512, 2.714285714285723, 2.785714285714294, 2.857142857142866, 2.9285714285714373, 3.0000000000000084, 3.0714285714285805, 3.1428571428571517, 3.2142857142857237, 3.2857142857142945, 3.357142857142867, 3.4285714285714386, 3.5000000000000098, 3.5714285714285814, 3.642857142857153, 3.7142857142857237, 3.7857142857142962, 3.857142857142867, 3.9285714285714386, 4.00000000000001, 4.071428571428582, 4.142857142857154, 4.214285714285725, 4.285714285714297, 4.357142857142868, 4.4285714285714395, 4.5000000000000115, 4.571428571428583, 4.642857142857155, 4.714285714285726, 4.785714285714296, 4.857142857142865, 4.928571428571431, 5, 5.071428571428567, 5.142857142857106, 5.214285714285737, 5.285714285714595, 5.357142857142378, 5.428571428568864, 5.500000000007046, 5.571428571447335, 5.642857142770964, 5.714285714179783, 5.785714286656206, 5.857142857327653, 5.92857141915954, 6.0000000067279355, 6.071428657692808, 6.142856998540632, 6.2142849986438256, 6.285716351529102, 6.357148005799197, 6.428546481725324, 6.499972110109782, 6.571698715308673, 6.642885696068983, 6.711608559009174, 6.787863654882552, 6.881466343648047, 6.885402852448278, 6.8004614971795245, 7.6761799798070856, 8.552335852301338
Upper relaxation
0.06415047745045654, 0.14353015640283148, 0.21496506909266017, 0.28558288942862536, 0.35708578579154465, 0.4285900944267711, 0.5000040891365597, 0.5714262913756237, 0.6428569370405299, 0.714285965639969, 0.7857142834426181, 0.8571428317416088, 0.9285714311517846, 1.0000000023496156, 1.0714285709483855, 1.1428571426621432, 1.2142857143526808, 1.2857142857279693, 1.3571428571347757, 1.428571428570789, 1.50000000000089, 1.5714285714285618, 1.642857142857061, 1.7142857142857308, 1.7857142857143007, 1.8571428571428623, 1.9285714285714348, 2.000000000000007, 2.071428571428579, 2.1428571428571503, 2.2142857142857215, 2.285714285714293, 2.357142857142865, 2.4285714285714364, 2.500000000000008, 2.571428571428579, 2.6428571428571512, 2.714285714285723, 2.785714285714294, 2.857142857142866, 2.9285714285714373, 3.0000000000000084, 3.0714285714285805, 3.1428571428571517, 3.2142857142857237, 3.2857142857142945, 3.357142857142867, 3.4285714285714386, 3.5000000000000098, 3.5714285714285814, 3.642857142857153, 3.7142857142857237, 3.7857142857142962, 3.857142857142867, 3.9285714285714386, 4.00000000000001, 4.071428571428582, 4.142857142857154, 4.214285714285725, 4.285714285714297, 4.357142857142868, 4.4285714285714395, 4.5000000000000115, 4.571428571428583, 4.642857142857155, 4.714285714285726, 4.785714285714296, 4.857142857142865, 4.928571428571431, 5, 5.071428571428567, 5.142857142857106, 5.214285714285737, 5.285714285714595, 5.357142857142378, 5.428571428568864, 5.500000000007046, 5.571428571447335, 5.642857142770964, 5.714285714179783, 5.785714286656206, 5.857142857327653, 5.92857141915954, 6.0000000067279355, 6.071428657692808, 6.142856998540632, 6.2142849986438256, 6.285716351529102, 6.357148005799197, 6.428546481725324, 6.499972110109782, 6.571698715308673, 6.642885696068983, 6.711608559009174, 6.787863654882552, 6.881466343648047, 6.885402852448278, 6.8004614971795245, 7.6761799798070856, 8.552335852301338
Gradient descent
