h,error
1,0.00277461
0.5,0.00135969
0.25,0.000673196
0.125,0.000334966
0.0625,0.000167079
0.03125,8.34387e-05
0.015625,4.16942e-05
0.0078125,2.08409e-05
0.00390625,1.04189e-05
0.00195312,5.20904e-06
0.000976562,2.60442e-06
0.000488281,1.30219e-06
0.000244141,6.51086e-07
0.00012207,3.25541e-07
6.10352e-05,1.62771e-07
3.05176e-05,8.13818e-08
1.52588e-05,4.06946e-08
7.62939e-06,2.03219e-08
3.8147e-06,1.01356e-08
1.90735e-06,5.0133e-09
9.53674e-07,2.21933e-09
