h,error
1,0.0028151
0.5,0.00144242
0.25,0.000730297
0.125,0.000367469
0.0625,0.000184321
0.03125,9.23077e-05
0.015625,4.61908e-05
0.0078125,2.31046e-05
0.00390625,1.15546e-05
0.00195312,5.7779e-06
0.000976562,2.88909e-06
0.000488281,1.44458e-06
0.000244141,7.223e-07
0.00012207,3.61154e-07
6.10352e-05,1.80576e-07
3.05176e-05,9.02958e-08
1.52588e-05,4.51557e-08
7.62939e-06,2.25711e-08
3.8147e-06,1.13371e-08
1.90735e-06,5.74913e-09
9.53674e-07,2.72233e-09
